# YYYY MM DD  Total  North  South
# Time base:   1
# Time unit:   d
# Point count: 51728
# ./cyclasar filter 0 0.001 10 sar-1880-2021.tsv filtered-sar-1880-2021.tsv
t/a	At/µhsp
1960.291015625	1840.526665737
1960.293701172	1837.166957715
1960.296508789	1833.807127622
1960.299194336	1830.447419600
1960.301879883	1827.088688141
1960.304687500	1823.730567033
1960.307373047	1820.372445925
1960.310058594	1817.014813098
1960.312866211	1813.657424412
1960.315551758	1810.301134359
1960.318359375	1806.944600165
1960.321044922	1803.588920463
1960.323730469	1800.233973184
1960.326538086	1796.879514185
1960.329223633	1793.525421397
1960.331909180	1790.172549313
1960.334716797	1786.820043439
1960.337402344	1783.468392058
1960.340209961	1780.117228958
1960.342895508	1776.766920350
1960.345581055	1773.417466234
1960.348388672	1770.068012118
1960.351074219	1766.720389057
1960.353881836	1763.373254277
1960.356567383	1760.027218130
1960.359252930	1756.681670265
1960.362060547	1753.337098961
1960.364746094	1749.993748361
1960.367431641	1746.650886042
1960.370239258	1743.309122356
1960.372924805	1739.968945584
1960.375732422	1736.629623305
1960.378417969	1733.291277587
1960.381103516	1729.953664292
1960.383911133	1726.617393770
1960.386596680	1723.282588091
1960.389404297	1719.948636905
1960.392089844	1716.615784352
1960.394775391	1713.284518713
1960.397583008	1709.953985496
1960.400268555	1706.624795052
1960.402954102	1703.297191522
1960.405761719	1699.970930766
1960.408447266	1696.645524501
1960.411254883	1693.322071362
1960.413940430	1689.999716856
1960.416625977	1686.678705123
1960.419433594	1683.359524445
1960.422119141	1680.041564469
1960.424804688	1676.724947268
1960.427612305	1673.410161121
1960.430297852	1670.096717747
1960.433105469	1666.784495077
1960.435791016	1663.474225531
1960.438476562	1660.165664970
1960.441284180	1656.858813393
1960.443969727	1653.553182520
1960.446777344	1650.249748912
1960.449462891	1646.947413937
1960.452148438	1643.647154157
1960.454956055	1640.348847502
1960.457641602	1637.052005691
1960.460327148	1633.757117005
1960.463134766	1630.464181444
1960.465820312	1627.172710727
1960.468627930	1623.883193134
1960.471313477	1620.595750737
1960.473999023	1617.310139395
1960.476806641	1614.026725318
1960.479492188	1610.745264367
1960.482299805	1607.465268259
1960.484985352	1604.187835627
1960.487670898	1600.912356121
1960.490478516	1597.638951810
1960.493164062	1594.367622694
1960.495849609	1591.098246703
1960.498657227	1587.830701767
1960.501342773	1584.566208589
1960.504150391	1581.303058184
1960.506835938	1578.042593326
1960.509521484	1574.784081593
1960.512329102	1571.528011267
1960.515014648	1568.274504416
1960.517700195	1565.023072762
1960.520507812	1561.773472161
1960.523193359	1558.526801249
1960.526000977	1555.282327602
1960.528686523	1552.040295361
1960.531372070	1548.800704527
1960.534179688	1545.563677169
1960.536865234	1542.329213287
1960.539672852	1539.096702531
1960.542358398	1535.867121462
1960.545043945	1532.639981799
1960.547851562	1529.415649754
1960.550537109	1526.193759115
1960.553222656	1522.974065741
1960.556030273	1519.756813774
1960.558715820	1516.543101846
1960.561523438	1513.331465113
1960.564208984	1510.122880137
1960.566894531	1506.916736569
1960.569702148	1503.713766828
1960.572387695	1500.512994353
1960.575195312	1497.315639846
1960.577880859	1494.120604676
1960.580566406	1490.928255052
1960.583374023	1487.739445468
1960.586059570	1484.553199360
1960.588745117	1481.369760869
1960.591552734	1478.189007925
1960.594238281	1475.011550880
1960.597045898	1471.837023522
1960.599731445	1468.665669992
1960.602416992	1465.496879939
1960.605224609	1462.331141643
1960.607910156	1459.168821317
1960.610595703	1456.009430677
1960.613403320	1452.853335937
1960.616088867	1449.700048813
1960.618896484	1446.549935518
1960.621582031	1443.403362261
1960.624267578	1440.259596622
1960.627075195	1437.119004811
1960.629760742	1433.981953039
1960.632568359	1430.847953025
1960.635253906	1427.717370979
1960.637939453	1424.589962762
1960.640747070	1421.465728373
1960.643432617	1418.344911952
1960.646118164	1415.227757641
1960.648925781	1412.113533018
1960.651611328	1409.003336714
1960.654418945	1405.895703888
1960.657104492	1402.792221452
1960.659790039	1399.691912844
1960.662597656	1396.595266345
1960.665283203	1393.501915745
1960.668090820	1390.411861043
1960.670776367	1387.325956732
1960.673461914	1384.243348320
1960.676269531	1381.164402016
1960.678955078	1378.088995752
1960.681640625	1375.017007457
1960.684448242	1371.948803341
1960.687133789	1368.884505475
1960.689941406	1365.823381438
1960.692626953	1362.766407791
1960.695312500	1359.712852112
1960.698120117	1356.663568895
1960.700805664	1353.617947787
1960.703491211	1350.575622577
1960.706298828	1347.537325688
1960.708984375	1344.502812979
1960.711791992	1341.472450660
1960.714477539	1338.445872521
1960.717163086	1335.422956491
1960.719970703	1332.404068781
1960.722656250	1329.389209392
1960.725463867	1326.378134183
1960.728149414	1323.370843153
1960.730834961	1320.367946654
1960.733642578	1317.368712265
1960.736328125	1314.373506196
1960.739013672	1311.382694659
1960.741821289	1308.395911441
1960.744506836	1305.413034474
1960.747314453	1302.434185827
1960.750000000	1299.459243430
1960.752685547	1296.488817634
1960.755493164	1293.522542230
1960.758178711	1290.559928934
1960.760986328	1287.601832240
1960.763671875	1284.648008007
1960.766357422	1281.698578306
1960.769165039	1278.753421065
1960.771850586	1275.812170074
1960.774536133	1272.875313615
1960.777343750	1269.942973757
1960.780029297	1267.014540149
1960.782836914	1264.090623142
1960.785522461	1261.171100667
1960.788208008	1258.255972723
1960.791015625	1255.344873100
1960.793701172	1252.438534218
1960.796508789	1249.536467798
1960.799194336	1246.638917979
1960.801879883	1243.746006832
1960.804687500	1240.857001935
1960.807373047	1237.972879850
1960.810058594	1235.093274368
1960.812866211	1232.218307556
1960.815551758	1229.347246995
1960.818359375	1226.481313387
1960.821044922	1223.619896381
1960.823730469	1220.762873906
1960.826538086	1217.910368032
1960.829223633	1215.062989112
1960.831909180	1212.219516441
1960.834716797	1209.381292794
1960.837402344	1206.547219538
1960.840209961	1203.718395305
1960.842895508	1200.893843533
1960.845581055	1198.074174574
1960.848388672	1195.259022216
1960.851074219	1192.448752670
1960.853881836	1189.643365937
1960.856567383	1186.842495806
1960.859252930	1184.046508487
1960.862060547	1181.255281910
1960.864746094	1178.469060216
1960.867431641	1175.687599265
1960.870239258	1172.911143196
1960.872924805	1170.139081658
1960.875732422	1167.372025003
1960.878417969	1164.610095302
1960.881103516	1161.853048412
1960.883911133	1159.100762265
1960.886596680	1156.353358931
1960.889404297	1153.611204620
1960.892089844	1150.873566910
1960.894775391	1148.141178224
1960.897583008	1145.413794421
1960.900268555	1142.691293430
1960.902954102	1139.973675252
1960.905761719	1137.261428168
1960.908447266	1134.553819755
1960.911254883	1131.851460366
1960.913940430	1129.154227930
1960.916625977	1126.462122447
1960.919433594	1123.774655636
1960.922119141	1121.092804059
1960.924804688	1118.415957365
1960.927612305	1115.744237624
1960.930297852	1113.077522766
1960.933105469	1110.416423143
1960.935791016	1107.760206332
1960.938476562	1105.108872333
1960.941284180	1102.462787358
1960.943969727	1099.821951406
1960.946777344	1097.186730689
1960.949462891	1094.556392784
1960.952148438	1091.931303903
1960.954956055	1089.311464045
1960.957641602	1086.696995281
1960.960327148	1084.087897610
1960.963134766	1081.483926893
1960.965820312	1078.885205199
1960.968627930	1076.291854599
1960.971313477	1073.703753022
1960.973999023	1071.121083574
1960.976806641	1068.543724185
1960.979492188	1065.971735890
1960.982299805	1063.404935583
1960.984985352	1060.843689475
1960.987670898	1058.288058601
1960.990478516	1055.737676751
1960.993164062	1053.192177713
1960.995849609	1050.652538051
1960.998657227	1048.118330517
1961.001342773	1045.589494077
1961.004150391	1043.066211836
1961.006835938	1040.547934478
1961.009643555	1038.035211319
1961.012329102	1035.528347536
1961.015014648	1033.026732775
1961.017822266	1030.530916355
1961.020507812	1028.040409993
1961.023315430	1025.555213690
1961.026000977	1023.075876762
1961.028808594	1020.601849892
1961.031494141	1018.133194116
1961.034301758	1015.670214610
1961.036987305	1013.213033443
1961.039672852	1010.761223370
1961.042480469	1008.315211637
1961.045166016	1005.874876174
1961.047973633	1003.439362488
1961.050659180	1001.009830247
1961.053466797	998.585974276
1961.056152344	996.168038715
1961.058959961	993.755169072
1961.061645508	991.348402944
1961.064331055	988.946824805
1961.067138672	986.550800865
1961.069824219	984.161002511
1961.072631836	981.776941462
1961.075317383	979.397946330
1961.078125000	977.024932644
1961.080810547	974.657351087
1961.083618164	972.295812010
1961.086303711	969.939888168
1961.088989258	967.589274384
1961.091796875	965.244642046
1961.094482422	962.905747012
1961.097290039	960.572589283
1961.099975586	958.245168859
1961.102783203	955.923302634
1961.105468750	953.607478889
1961.108276367	951.297270379
1961.110961914	948.992371927
1961.113647461	946.693699061
1961.116455078	944.400702465
1961.119140625	942.113626279
1961.121948242	939.831982222
1961.124633789	937.556319610
1961.127441406	935.286272232
1961.130126953	933.022389406
1961.132934570	930.763633532
1961.135620117	928.511469455
1961.138305664	926.264615437
1961.141113281	924.023620794
1961.143798828	921.788668632
1961.146606445	919.559087563
1961.149291992	917.335671045
1961.152099609	915.117991831
1961.154785156	912.905927852
1961.157592773	910.700150494
1961.160278320	908.499744230
1961.162963867	906.305502517
1961.165771484	904.116998108
1961.168457031	901.934047898
1961.171264648	899.757201204
1961.173950195	897.586580097
1961.176757812	895.421391118
1961.179443359	893.261573232
1961.182250977	891.108286109
1961.184936523	888.960736290
1961.187622070	886.819045846
1961.190429688	884.683092707
1961.193115234	882.553182048
1961.195922852	880.429069729
1961.198608398	878.310816785
1961.201416016	876.198240111
1961.204101562	874.092072128
1961.206909180	871.991580414
1961.209594727	869.896887041
1961.212280273	867.808053042
1961.215087891	865.725017384
1961.217773438	863.648024205
1961.220581055	861.577012472
1961.223266602	859.511493904
1961.226074219	857.452322991
1961.228759766	855.398889383
1961.231567383	853.351376185
1961.234252930	851.309539257
1961.236938477	849.274111020
1961.239746094	847.244175947
1961.242431641	845.220039214
1961.245239258	843.202005997
1961.247924805	841.190076295
1961.250732422	839.183456652
1961.253417969	837.183123630
1961.256103516	835.188894124
1961.258911133	833.200585028
1961.261596680	831.217647025
1961.264404297	829.241117714
1961.267089844	827.270020532
1961.269897461	825.305026865
1961.272583008	823.346014644
1961.275390625	821.393166974
1961.278076172	819.445873502
1961.280761719	817.504561476
1961.283569336	815.568864685
1961.286254883	813.639393479
1961.289062500	811.715964754
1961.291748047	809.797846088
1961.294555664	807.885953007
1961.297241211	805.980529653
1961.300048828	804.080355322
1961.302734375	802.185857261
1961.305419922	800.297889962
1961.308227539	798.415354792
1961.310913086	796.538801066
1961.313720703	794.668472927
1961.316406250	792.803698987
1961.319213867	790.944967528
1961.321899414	789.092034408
1961.324707031	787.244655488
1961.327392578	785.403319048
1961.330078125	783.568391299
1961.332885742	781.738773609
1961.335571289	779.915015294
1961.338378906	778.097421530
1961.341064453	776.285504035
1961.343872070	774.479567986
1961.346557617	772.679369241
1961.349365234	770.885212977
1961.352050781	769.096549877
1961.354736328	767.314051328
1961.357543945	765.537412153
1961.360229492	763.766327178
1961.363037109	762.001101578
1961.365722656	760.242040529
1961.368530273	758.488838854
1961.371215820	756.741069309
1961.374023438	754.999159138
1961.376708984	753.263474554
1961.379394531	751.533222098
1961.382202148	749.809134193
1961.384887695	748.090173242
1961.387695312	746.377376841
1961.390380859	744.670622920
1961.393188477	742.969484234
1961.395874023	741.274082853
1961.398681641	739.584418776
1961.401367188	737.900797180
1961.404052734	736.222729783
1961.406860352	734.550338655
1961.409545898	732.883928973
1961.412353516	731.223073490
1961.415039062	729.567955312
1961.417846680	727.918818579
1961.420532227	726.275358116
1961.423339844	724.637207711
1961.426025391	723.005343927
1961.428710938	721.378973307
1961.431518555	719.758584133
1961.434204102	718.143749158
1961.437011719	716.534529417
1961.439697266	714.930741805
1961.442504883	713.332996674
1961.445190430	711.740866777
1961.447998047	710.154413150
1961.450683594	708.573635792
1961.453369141	706.999022984
1961.456176758	705.429354025
1961.458862305	703.865239265
1961.461669922	702.307533196
1961.464355469	700.755015115
1961.467163086	699.207929163
1961.469848633	697.666824657
1961.472656250	696.131335385
1961.475341797	694.600973066
1961.478027344	693.076836333
1961.480834961	691.558009659
1961.483520508	690.044859254
1961.486328125	688.537202013
1961.489013672	687.035282077
1961.491821289	685.538916340
1961.494506836	684.047738592
1961.497314453	682.562237113
1961.500000000	681.082472938
1961.502685547	679.608262963
1961.505493164	678.139302012
1961.508178711	676.676566646
1961.510986328	675.218653057
1961.513671875	673.766232633
1961.516479492	672.319610549
1961.519165039	670.878664734
1961.521972656	669.442845872
1961.524658203	668.012276033
1961.527343750	666.587687640
1961.530151367	665.168348270
1961.532836914	663.754196889
1961.535644531	662.345782812
1961.538330078	660.942617759
1961.541137695	659.545190011
1961.543823242	658.152828180
1961.546630859	656.766203654
1961.549316406	655.384767116
1961.552001953	654.008701673
1961.554809570	652.638007322
1961.557495117	651.272684066
1961.560302734	649.912731903
1961.562988281	648.558211870
1961.565795898	647.208818789
1961.568481445	645.864735767
1961.571289062	644.526145909
1961.573974609	643.193049215
1961.576660156	641.864774299
1961.579467773	640.541992546
1961.582153320	639.224398782
1961.584960938	637.911809901
1961.587646484	636.605202465
1961.590454102	635.303538876
1961.593139648	634.007002241
1961.595947266	632.716080840
1961.598632812	631.429553970
1961.601318359	630.148520265
1961.604125977	628.873223864
1961.606811523	627.602566135
1961.609619141	626.337340535
1961.612304688	625.076997747
1961.615112305	623.821965018
1961.617797852	622.572120277
1961.620605469	621.327646630
1961.623291016	620.087872690
1961.625976562	618.853225703
1961.628784180	617.623705670
1961.631469727	616.399251554
1961.634277344	615.180107497
1961.636962891	613.965663147
1961.639770508	612.756895066
1961.642456055	611.552765657
1961.645263672	610.353396991
1961.647949219	609.159338383
1961.650634766	607.970162587
1961.653442383	606.785991675
1961.656127930	605.606886680
1961.658935547	604.432847603
1961.661621094	603.263508234
1961.664428711	602.099051676
1961.667114258	600.939783108
1961.669921875	599.785214246
1961.672607422	598.635955442
1961.675292969	597.491640487
1961.678100586	596.351659027
1961.680786133	595.216743486
1961.683593750	594.086527651
1961.686279297	592.961438770
1961.689086914	591.841110631
1961.691772461	590.725482199
1961.694580078	589.614797614
1961.697265625	588.508934807
1961.699951172	587.407771707
1961.702758789	586.311369349
1961.705444336	585.219910838
1961.708251953	584.132907895
1961.710937500	583.051092939
1961.713745117	581.973794585
1961.716430664	580.900951797
1961.719238281	579.832808717
1961.721923828	578.769304308
1961.724609375	577.710743747
1961.727416992	576.656882893
1961.730102539	575.607416570
1961.732910156	574.562772025
1961.735595703	573.522460975
1961.738403320	572.487093774
1961.741088867	571.456426279
1961.743896484	570.429848140
1961.746582031	569.407969708
1961.749267578	568.390668912
1961.752075195	567.378067824
1961.754760742	566.369922302
1961.757568359	565.366232346
1961.760253906	564.367058992
1961.763061523	563.372280169
1961.765747070	562.382231571
1961.768432617	561.396669057
1961.771240234	560.415104345
1961.773925781	559.438361411
1961.776733398	558.465524727
1961.779418945	557.497387750
1961.782226562	556.534072550
1961.784912109	555.574419460
1961.787719727	554.619649182
1961.790405273	553.668815672
1961.793090820	552.722651351
1961.795898438	551.780606903
1961.798583984	550.843018022
1961.801391602	549.909671084
1961.804077148	548.980627124
1961.806884766	548.055642003
1961.809570312	547.135051412
1961.812377930	546.218428107
1961.815063477	545.306290886
1961.817749023	544.398456643
1961.820556641	543.494864344
1961.823242188	542.594934154
1961.826049805	541.699551083
1961.828735352	540.808318403
1961.831542969	539.921083525
1961.834228516	539.038029556
1961.837036133	538.158790284
1961.839721680	537.283915026
1961.842407227	536.413434299
1961.845214844	535.546676716
1961.847900391	534.683794866
1961.850708008	533.825154959
1961.853393555	532.970299232
1961.856201172	532.119868554
1961.858886719	531.273038950
1961.861694336	530.430359736
1961.864379883	529.591739361
1961.867065430	528.756903165
1961.869873047	527.925881666
1961.872558594	527.098919006
1961.875366211	526.275435349
1961.878051758	525.456437776
1961.880859375	524.641499041
1961.883544922	523.829886722
1961.886352539	523.022028066
1961.889038086	522.218167211
1961.891723633	521.418182090
1961.894531250	520.622225289
1961.897216797	519.829808526
1961.900024414	519.040901286
1961.902709961	518.255717189
1961.905517578	517.474591931
1961.908203125	516.697250852
1961.911010742	515.923632918
1961.913696289	515.153738129
1961.916381836	514.386956132
1961.919189453	513.624019350
1961.921875000	512.865202442
1961.924682617	512.109528843
1961.927368164	511.357608907
1961.930175781	510.608954352
1961.932861328	509.864267082
1961.935668945	509.123211404
1961.938354492	508.385573694
1961.941040039	507.651628612
1961.943847656	506.920918392
1961.946533203	506.194083906
1961.949340820	505.470240141
1961.952026367	504.750272110
1961.954833984	504.033508423
1961.957519531	503.320528917
1961.960327148	502.610418063
1961.963012695	501.903694660
1961.965698242	501.200969060
1961.968505859	500.501508841
1961.971191406	499.805100379
1961.973999023	499.112323510
1961.976684570	498.422781503
1961.979492188	497.736626948
1961.982177734	497.053554668
1961.984985352	496.373930875
1961.987670898	495.697694532
1961.990356445	495.024540465
1961.993164062	494.354407639
1961.995849609	493.687875886
1961.998657227	493.024792620
1962.001342773	492.364364383
1962.004150391	491.707232045
1962.006835938	491.053700781
1962.009643555	490.402702475
1962.012329102	489.755030586
1962.015014648	489.110410455
1962.017822266	488.469299845
1962.020507812	487.830600124
1962.023315430	487.195684582
1962.026000977	486.563729246
1962.028808594	485.934612044
1962.031494141	485.308607635
1962.034301758	484.685532914
1962.036987305	484.065052187
1962.039672852	483.448233569
1962.042480469	482.834039463
1962.045166016	482.223019185
1962.047973633	481.614623419
1962.050659180	481.009126823
1962.053466797	480.406773537
1962.056152344	479.807349939
1962.058959961	479.210917064
1962.061645508	478.616620419
1962.064331055	478.025894330
1962.067138672	477.437823271
1962.069824219	476.852620864
1962.072631836	476.269951417
1962.075317383	475.690089586
1962.078125000	475.113248996
1962.080810547	474.539093952
1962.083618164	473.967471868
1962.086303711	473.398748953
1962.088989258	472.832467445
1962.091796875	472.269481835
1962.094482422	471.708601938
1962.097290039	471.150529658
1962.099975586	470.595264995
1962.102783203	470.042197598
1962.105468750	469.492059889
1962.108276367	468.944424621
1962.110961914	468.399932663
1962.113647461	467.857454866
1962.116455078	467.317571062
1962.119140625	466.780372806
1962.121948242	466.245036122
1962.124633789	465.712751196
1962.127441406	465.183273887
1962.130126953	464.655841255
1962.132934570	464.130880548
1962.135620117	463.608635904
1962.138305664	463.088802150
1962.141113281	462.571440319
1962.143798828	462.056153684
1962.146606445	461.543247420
1962.149291992	461.032965667
1962.152099609	460.524759110
1962.154785156	460.019054995
1962.157592773	459.515548144
1962.160278320	459.014818394
1962.162963867	458.515950216
1962.165771484	458.019370856
1962.168457031	457.525110832
1962.171264648	457.033322732
1962.173950195	456.543121546
1962.176757812	456.055941600
1962.179443359	455.570775814
1962.182250977	455.087257978
1962.184936523	454.606547758
1962.187622070	454.127851699
1962.190429688	453.651078247
1962.193115234	453.176807237
1962.195922852	452.704306246
1962.198608398	452.234216144
1962.201416016	451.765712956
1962.204101562	451.299620657
1962.206909180	450.835725623
1962.209594727	450.373478539
1962.212280273	449.913611825
1962.215087891	449.455606684
1962.217773438	448.999890361
1962.220581055	448.545791470
1962.223266602	448.093706739
1962.226074219	447.643666686
1962.228759766	447.195671310
1962.231567383	446.749934236
1962.234252930	446.305509417
1962.236938477	445.863159793
1962.239746094	445.422549672
1962.242431641	444.984045263
1962.245239258	444.547646567
1962.247924805	444.112773750
1962.250732422	443.679365777
1962.253417969	443.248429728
1962.256103516	442.818531276
1962.258911133	442.391226818
1962.261596680	441.965844968
1962.264404297	441.541256575
